i \in I,j \in M,d_ij
123,C94,413.63045177354405
123,C95,405.4895549523917
123,C96,330.904320231193
123,C97,402.0060905047276
123,C98,364.5031009866698
123,C99,338.42211227023995
123,C100,232.690601732219
123,C101,237.334659305219
124,C1,537.5195837461076
124,C2,524.3813995350176
124,C3,543.7991816629504
124,C4,528.8539606424283
124,C5,658.126972438404
124,C6,619.2180498667032
124,C7,433.96767247402903
124,C8,435.5718907570627
124,C9,425.54481414051367
124,C10,423.1432161123426
124,C11,405.17648684908914
124,C12,384.49521880102554
124,C13,384.5537208495773
124,C14,424.77867102775673
124,C15,429.3222038297567
124,C16,322.6023445485553
124,C17,408.0012054415676
124,C18,406.91966666656765
124,C19,455.5637330963704
124,C20,449.2271955356355
124,C21,578.4138164812642
124,C22,563.0017380199228
124,C23,575.2523878022739
124,C24,575.7575453656452
124,C25,569.8359824506452
124,C26,580.04404564084
124,C27,585.44873554984
124,C28,567.0559069688869
124,C29,539.1197316760343
124,C30,599.670417302333
124,C31,603.6463869521759
124,C32,604.9393280861759
124,C33,653.3703614491411
124,C34,409.7467064944646
124,C35,442.26977650669096
124,C36,440.5703155926581
124,C37,449.64202239535064
124,C38,488.2377025150776
124,C39,490.96486147200835
124,C40,520.3596894004901
124,C41,331.05005188525877
124,C42,285.12724726384096
124,C43,258.91710151089836
124,C44,265.4679719457249
124,C45,251.4043764435567
124,C46,356.13970200003683
124,C47,342.55701287146144
124,C48,352.97695693620255
124,C49,398.91028691986634
124,C50,411.3358724698323
124,C51,411.72528486583224
124,C52,389.0670358077824
124,C53,461.7534085913187
124,C54,321.61288296686405
124,C55,347.6745038773722
124,C56,307.69240494379943
124,C57,247.53309389859925
124,C58,223.6150591100891
124,C59,217.95222524131398
124,C60,213.91561211131398
124,C61,301.7826808959037
124,C62,226.03171874662436
124,C63,132.80889930946395
124,C64,159.0206996887645
124,C65,86.99705527114693
124,C66,65.5713287289911
124,C67,78.66371192090955
124,C68,101.66097903188258
124,C69,104.01512077688257
124,C70,73.66345068453808
124,C71,58.744789111796024
124,C72,80.65941806868608
124,C73,82.91043432495351
124,C74,24.16791476060478
124,C75,26.20833556760478
124,C76,16.984030767317606
124,C77,89.08276068227877
124,C78,79.33543992992101
124,C79,77.77728248645569
124,C80,60.09437799493627
124,C81,56.44724261346171
124,C82,163.1882022229314
124,C83,316.8057905598565
124,C84,301.9103224584213
124,C85,357.1934863604906
124,C86,423.987427089201
124,C87,335.1294414972556
124,C88,252.2662674627072
124,C89,195.96703693314416
124,C90,248.44757183846156
124,C91,240.51491614598515
124,C92,199.22485333665136
124,C93,352.36763977297926
124,C94,482.1962566203615
124,C95,475.2659610898148
124,C96,238.48786000518763
124,C97,139.9577680235556
124,C98,164.79758877490013
124,C99,200.86269553292593
124,C100,288.64437808036234
124,C101,291.9192125173624
125,C1,433.0384527470924
125,C2,420.1882568346371
125,C3,435.6883291947146
125,C4,422.2313426496407
125,C5,550.2421982748223
125,C6,525.8283172969316
125,C7,357.77345115311596
125,C8,360.5098430915199
125,C9,353.7606914900007
125,C10,361.29639860521195
125,C11,350.7049777533032
125,C12,339.826874292941
125,C13,325.6293965100671
125,C14,379.6001904001557
125,C15,378.61079852115574
125,C16,264.71819104630623
125,C17,308.9660145560482
125,C18,310.9572782810482
125,C19,351.47315324797506
125,C20,348.99445597490086
125,C21,512.546087197076
125,C22,504.99418339397005
125,C23,504.9326254479728
125,C24,499.2488160333753
125,C25,500.3053842543753
125,C26,519.2766950368356
125,C27,516.6471503668356
125,C28,509.87043748791206
125,C29,475.21541150943455
125,C30,535.9883253293049
125,C31,594.3645645223419
125,C32,599.2594304683419
125,C33,636.3744653617401
125,C34,470.63433199159834
125,C35,496.19695078986473
125,C36,499.807085731158
125,C37,495.77876582313655
125,C38,528.0628857863462
125,C39,531.8122231214345
125,C40,566.3681106599445
125,C41,385.76839971747637
125,C42,386.50517945780877
125,C43,377.30545252100546
125,C44,371.98656621340643
125,C45,297.60104695723965
125,C46,377.0825602692502
125,C47,373.487294484047
125,C48,336.9753474353659
125,C49,376.11981946864915
125,C50,384.65976202397536
125,C51,381.99577251797535
125,C52,364.1496676740137
125,C53,439.4355368563862
125,C54,470.3018150358553
125,C55,493.84287211028897
125,C56,436.40884967190783
125,C57,417.0142976645796
125,C58,384.2340516070998
125,C59,383.254306211657
125,C60,384.536292338657
125,C61,469.8705978940402
125,C62,395.2522847676971
125,C63,307.5105071571107
125,C64,333.6058900743019
125,C65,221.00085579897006
125,C66,203.30387073867539
125,C67,199.84038883004618
125,C68,193.65004183642884
125,C69,199.21072919542885
125,C70,185.15416485566013
125,C71,214.35315739650417
125,C72,243.90635528748734
125,C73,226.29801130906088
125,C74,194.68146715616865
125,C75,196.71990690116866
125,C76,187.3607764786434
125,C77,102.99493646923489
125,C78,132.9531634768778
125,C79,110.43010651218012
125,C80,117.58367007073046
125,C81,187.0973900569938
125,C82,251.51086809047877
125,C83,149.5220754671555
125,C84,132.32411814962646
125,C85,198.78837860069552
125,C86,263.2517791477059
125,C87,159.5941146895736
125,C88,88.06915594122066
125,C89,127.0812022803217
125,C90,124.33136028361541
125,C91,119.20724587971641
125,C92,56.35448268926967
125,C93,206.55093739646313
125,C94,318.31814104127875
125,C95,317.0864532832559
125,C96,149.88003842378527
125,C97,114.07516129628996
125,C98,147.63165360855442
125,C99,149.99779541014888
125,C100,254.24419432711997
125,C101,254.70540310711996
126,C1,494.2316752164352
126,C2,492.4589925912876
126,C3,498.03838471029366
126,C4,486.4281881663974
126,C5,623.8871756642832
126,C6,587.2926934174861
126,C7,399.44648971791906
126,C8,412.08728995031913
126,C9,399.08238344422097
126,C10,397.13759550477965
126,C11,386.1203268225069
126,C12,364.80079130167576
126,C13,358.1614256555673
126,C14,404.9186157900966
126,C15,405.82355810409666
126,C16,298.8663918054849
126,C17,370.1780480953179
126,C18,372.63070670231787
126,C19,416.1017926010935
126,C20,405.7256047790786
126,C21,553.6430548318872
126,C22,543.5584913449173
126,C23,551.0702816647278
126,C24,547.1232773324055
126,C25,544.1402755544054
126,C26,554.7305491447121
126,C27,555.2646093337121
126,C28,542.7673939653496
126,C29,515.038840503207
126,C30,579.3475077878047
126,C31,597.1405788219419
126,C32,595.7560571349419
126,C33,645.0077989115293
126,C34,427.0459519861474
126,C35,454.1274841329108
126,C36,457.1755771996379
126,C37,460.28321080530526
126,C38,497.8065843407231
126,C39,494.76840934662295
126,C40,525.6733694570687
126,C41,342.7950212583974
126,C42,311.1988065126053
126,C43,289.9024671867554
126,C44,299.17502464105263
126,C45,253.93097716113448
126,C46,351.98206992024427
126,C47,343.65979217803806
126,C48,334.73422164922886
126,C49,387.0060246870242
126,C50,389.2848590947656
126,C51,389.1699294367656
126,C52,376.1483561296868
126,C53,444.42402127869906
126,C54,374.8020197673984
126,C55,389.4372004387782
126,C56,344.1940445495195
126,C57,302.37415255738244
126,C58,276.4002128247334
126,C59,272.44273633708997
126,C60,266.70704309608993
126,C61,353.2309989235029
126,C62,274.91432431506763
126,C63,187.94817372597794
126,C64,214.98581722213038
126,C65,114.01461399017005
126,C66,106.03734086666614
126,C67,99.75816565798414
126,C68,116.11047118269786
126,C69,111.95527442169787
126,C70,91.44637016572666
126,C71,99.61961275582173
126,C72,130.1112944241152
126,C73,122.00663638153529
126,C74,81.96759732034455
126,C75,76.21461449434454
126,C76,73.30771391518601
126,C77,46.336812553136156
126,C78,55.460465946600195
126,C79,26.153309411057986
126,C80,7.45766095127205
126,C81,82.14546261807003
126,C82,176.6040515186469
126,C83,264.4725723299525
126,C84,252.26965281594443
126,C85,309.46446099935497
126,C86,370.37437935234544
126,C87,277.05413180495106
126,C88,198.81723704466756
126,C89,154.35702354010178
126,C90,195.54856487766827
126,C91,192.87528637057122
126,C92,145.74987862073522
126,C93,300.21077253813087
126,C94,426.58655145570015
126,C95,421.8147905237792
126,C96,197.74772384699634
126,C97,101.35513204063236
126,C98,142.50071792901088
126,C99,169.1319779835061
126,C100,262.03744168263967
126,C101,270.36839259963966
127,C1,313.18788001031743
127,C2,308.366758439322
127,C3,328.4002224263441
127,C4,302.7696835859978
127,C5,428.7135104857548
127,C6,361.1777153261543
127,C7,192.04800865992772
127,C8,190.70059039754267
127,C9,197.18641701392855
127,C10,168.33376853530592
127,C11,149.68437212037426
127,C12,123.23212991064949
127,C13,157.7410209687481
127,C14,149.28957816282895
127,C15,146.07836046882895
127,C16,155.0718889370247
127,C17,230.4216902702982
127,C18,233.8236193952982
127,C19,259.7355098915632
127,C20,251.82098799506892
127,C21,265.03095703391136
127,C22,261.0079969234365
127,C23,266.07685196652847
127,C24,274.89311915895877
127,C25,270.3011289619588
127,C26,278.375752360505
127,C27,272.08837548150495
127,C28,257.00494054352384
127,C29,239.56089721315948
127,C30,297.27689815521205
127,C31,243.17098938430559
127,C32,240.7566629383056
127,C33,298.8092786387619
127,C34,147.23482612922567
127,C35,152.71456931447295
127,C36,167.80310551663356
127,C37,149.0428873407598
127,C38,165.28036732863725
127,C39,186.1249111117512
127,C40,217.2368978187092
127,C41,102.23503226621864
127,C42,194.92400489828162
127,C43,255.84590294680763
127,C44,225.88820130822467
127,C45,126.00772477449817
127,C46,39.308595620358716
127,C47,38.77160104437664
127,C48,49.46364793839701
127,C49,79.07124410890383
127,C50,81.11173525240298
127,C51,81.73786770940298
127,C52,80.91840178420927
127,C53,112.39007673997716
127,C54,356.7194411932224
127,C55,382.0608123441877
127,C56,285.4901830131624
127,C57,432.640526901552
127,C58,402.68771838227104
127,C59,398.6417155008601
127,C60,399.1370409228601
127,C61,501.84695602289514
127,C62,422.57177918558875
127,C63,406.6832474260507
127,C64,383.04389354309546
127,C65,299.8482524482303
127,C66,319.63820822578657
127,C67,293.55341362096357
127,C68,272.8582261849106
127,C69,264.1488910759106
127,C70,288.5966169105239
127,C71,330.543052657692
127,C72,349.09903919399534
127,C73,316.0624461008523
127,C74,365.74043393829993
127,C75,364.7225131122999
127,C76,372.7091797447971
127,C77,383.89568376163743
127,C78,409.31119752677137
127,C79,380.45797308830475
127,C80,355.8201657105207
127,C81,413.38775004741217
127,C82,523.7094820388148
127,C83,425.61815137314716
127,C84,420.01110768939736
127,C85,396.81465018784627
127,C86,451.0157409470091
127,C87,418.3413732532572
127,C88,405.78840863113265
127,C89,488.7264702466769
127,C90,292.2173135077506
127,C91,278.4979434766275
127,C92,323.8190693564793
127,C93,359.3973417784522
127,C94,451.03763211087295
127,C95,441.21862248046335
127,C96,252.3062153640298
127,C97,270.6337241616397
127,C98,238.16486876626203
127,C99,227.9451245232364
127,C100,141.32336136171926
127,C101,138.80499055071925
128,C1,657.0188363877602
128,C2,645.6794388609056
128,C3,662.7323881144214
128,C4,639.701263004813
128,C5,783.909204152259
128,C6,721.571880606857
128,C7,530.410732788855
128,C8,536.6275864473282
128,C9,534.8573520927335
128,C10,522.6080285889533
128,C11,496.51444919308153
128,C12,463.07228770889117
128,C13,489.53104541589187
128,C14,498.47916765446075
128,C15,500.11448163146076
128,C16,437.68564667193374
128,C17,540.2507070184242
128,C18,541.7161660924243
128,C19,581.5523430031175
128,C20,570.2437368922172
128,C21,632.7709082553866
128,C22,630.0911493884668
128,C23,641.7905169674526
128,C24,639.856045219354
128,C25,642.444118771354
128,C26,643.8296086368641
128,C27,648.4389790848641
128,C28,634.7749303716874
128,C29,608.6005296291953
128,C30,671.8700998945093
128,C31,580.4959664021687
128,C32,574.0149880931688
128,C33,638.1501156665485
128,C34,323.31423618104634
128,C35,354.4094751161958
128,C36,344.2883630722105
128,C37,372.49573256450304
128,C38,419.98911429187126
128,C39,401.1905223506283
128,C40,413.72060307591096
128,C41,282.97068626497224
128,C42,196.23180120687192
128,C43,125.94916582933152
128,C44,154.2967006662459
128,C45,277.23650299027076
128,C46,349.82513613709443
128,C47,339.2932437479453
128,C48,395.31125459693726
128,C49,451.9057252391449
128,C50,449.36051227919836
128,C51,452.3259218921984
128,C52,443.02385852387744
128,C53,485.85440955288135
128,C54,87.07027319559656
128,C55,91.41086405874019
128,C56,117.28562831837036
128,C57,80.70164928277417
128,C58,73.84890281003321
128,C59,67.9059641282032
128,C60,64.75086976820319
128,C61,141.8143696725186
128,C62,91.10040526147738
128,C63,158.49666276805772
128,C64,115.25319948609456
128,C65,213.38328095879004
128,C66,215.5684451019174
128,C67,230.5486265237949
128,C68,237.29126768691677
128,C69,239.45369453691677
128,C70,245.59249843918448
128,C71,219.4206019650377
128,C72,187.92342860272794
128,C73,203.74310040420596
128,C74,245.02305169511402
128,C75,246.88479114611403
128,C76,265.25789504237633
128,C77,351.2926405514542
128,C78,345.8937466422351
128,C79,336.40038120083335
128,C80,318.408516823658
128,C81,290.9650701684924
128,C82,364.49548065784353
128,C83,554.7286566336816
128,C84,544.6519587642499
128,C85,581.9669660424776
128,C86,653.7051805417481
128,C87,568.4123589368429
128,C88,501.1494304067018
128,C89,456.6988465892955
128,C90,450.4488796995733
128,C91,433.67138658474903
128,C92,420.82621060117316
128,C93,561.9113731863799
128,C94,693.5765462151176
128,C95,676.8538272365347
128,C96,423.16490357935197
128,C97,330.26817402509914
128,C98,341.8469858094423
128,C99,366.34411211728155
128,C100,392.1438026822666
128,C101,398.7079588022666
129,C1,396.0725811361576
129,C2,393.2130171036129
129,C3,412.18050157369026
129,C4,387.4470285920931
129,C5,532.5416264121797
129,C6,477.99123788436896
129,C7,280.58827389334044
129,C8,282.52385961885653
129,C9,275.63894220277075
129,C10,272.25505220377624
129,C11,246.16378381554162
129,C12,225.05277086726838
129,C13,235.35945136663076
129,C14,260.59013341552173
129,C15,268.20087081652173
129,C16,185.859336406277
129,C17,281.3969746154099
129,C18,275.7607718384099
129,C19,324.8966929019691
129,C20,316.5157129159601
129,C21,407.56203588163356
129,C22,396.76445243948547
129,C23,411.1911613228247
129,C24,411.83282654494764
129,C25,406.59019703494766
129,C26,415.7862926946354
129,C27,414.24800205663536
129,C28,401.1782450501165
129,C29,378.84811767215155
129,C30,435.847525157827
129,C31,415.42369044191605
129,C32,420.430092280916
129,C33,473.797370949829
129,C34,250.89942526891656
129,C35,265.5407650296594
129,C36,277.223640206331
129,C37,280.0082563021991
129,C38,315.4124507236065
129,C39,313.9937093502377
129,C40,349.0676573632627
129,C41,165.42073032298555
129,C42,160.5591479927253
129,C43,175.02291188204714
129,C44,163.90371259092416
129,C45,72.74359786657747
129,C46,172.49945424017952
129,C47,165.18985915356876
129,C48,173.28622852750374
129,C49,229.59686490528017
129,C50,233.52649942784328
129,C51,227.65702955684327
129,C52,218.0883886822198
129,C53,276.8375809781524
129,C54,288.3074945704677
129,C55,315.19230971592145
129,C56,227.78469118943087
129,C57,297.4647669985688
129,C58,273.12342202789347
129,C59,265.1661497643803
129,C60,260.1939905943803
129,C61,370.84392032588556
129,C62,280.1593981505276
129,C63,241.48824684212312
129,C64,229.86924521812495
129,C65,130.40611440520837
129,C66,141.20690447965745
129,C67,125.57762303992725
129,C68,90.95272912131539
129,C69,94.51148727831539
129,C70,114.7022200867051
129,C71,152.99321257662055
129,C72,175.04121603130042
129,C73,143.79756939563472
129,C74,193.90315614909338
129,C75,194.03864113209337
129,C76,193.80831627082924
129,C77,218.24498201233797
129,C78,237.17846931038247
129,C79,216.36860190517217
129,C80,195.0829174792893
129,C81,237.18680554346918
129,C82,354.0293954106511
129,C83,333.7146560022157
129,C84,325.40209674566785
129,C85,333.9641788918722
129,C86,404.60471405155204
129,C87,341.3734169955404
129,C88,290.06291600629794
129,C89,333.94646899720647
129,C90,207.50216597751
129,C91,191.80645282559001
129,C92,208.47373111083368
129,C93,315.15159824267386
129,C94,435.89233786243204
129,C95,423.5245770006831
129,C96,167.52660050879697
129,C97,121.7038901028516
129,C98,99.69335408302304
129,C99,118.21538904246798
129,C100,139.7406863566378
129,C101,141.8392912996378
130,C1,306.4813582946262
130,C2,302.0693877193161
130,C3,312.2258885467274
130,C4,298.6269975910635
130,C5,439.8254491476088
130,C6,393.7341553751319
130,C7,205.55445691309149
130,C8,208.54219638510935
130,C9,200.9612195843057
130,C10,196.28087054996794
130,C11,180.11697627799373
130,C12,159.37984605847151
130,C13,158.58614246339647
130,C14,201.30145427431054
130,C15,203.90515400431056
130,C16,97.24514001206755
130,C17,184.90079466635964
